lat,long,freq
42.1269692,+AC0-89.2556618,1
43.079782,+AC0-78.063904,1
8.7734239,+AC0-82.6375763,1
10.3995334,+AC0-71.4609626,5
41.2839243,+AC0-90.5073547,2
37.123941,+AC0-92.1012678,1
19.6406035,+AC0-69.9048214,2
41.1566061,+AC0-83.409759,1
39.6811445,+AC0-88.5217243,1
10.1796632,+AC0-67.4606765,3
18.212965,+AC0-66.058033,13
51.9675931,+AC0-10.172872303,1
38.5713356,+AC0-90.1876115,1
22.524317,+AC0-79.471931,2
+AC0-16.9206657,145.7721854,1
37.0057958,+AC0-89.1772449,3
37.0057958,+AC0-89.1772449,5
9.1529496,+AC0-71.0817854,2
22.6461532,+AC0-79.8966312,1
8.9179829,+AC0-67.4173328,3
35.7618558,+AC0-78.5305644,1
29.8298971,+AC0-97.5959641,1
43.6678736,+AC0-116.6894156,2
29.8298971,+AC0-97.5959641,1
42.9500464,+AC0-77.8216366686,1
51.0150105,+AC0-114.1292505,3
33.8553915,+AC0-89.3114613,1
34.0923375,+AC0-82.5956875,1
28.5031572,+AC0-96.6736551,2
40.0657724,+AC0-79.8918436,3
40.7406213,+AC0-80.0364489,1
47.321883,+AC0-93.276868,1
35.6008883,+AC0-98.1188072,1
38.5288529,+AC0-76.537764,1
30.9779651,+AC0-96.6738627,1
21.3791765,+AC0-77.9183681,4
21.3791765,+AC0-77.9183681,1
34.2176371,+AC0-119.0383541,2
19.9003968,+AC0-70.8772947,1
55.1452661,+AC0-1.530941,1
40.6945474,+AC0-73.7384653,1
37.7814392,+AC0-89.1192454,1
43.542207,+AC0-89.1073356,1
39.8129285,+AC0-85.1708971,1
37.316988,+AC0-96.6663322466,1
42.3750997,+AC0-71.1056157,28
38.5714624,+AC0-76.0763177,2
43.0281329,+AC0-73.3812231,1
40.031183,+AC0-81.5884561,1
43.3885904,+AC0-80.2939131211,1
39.8014709,+AC0-74.968553,1
31.9909813,+AC0-87.2905456,1
33.5845582,+AC0-92.8343294,2
39.9448402,+AC0-75.1198911,1
39.9448402,+AC0-75.1198911,27
43.334668,+AC0-75.747986,2
34.2464886,+AC0-80.6070391,3
39.8270237,+AC0-80.566467,1
32.8004059,+AC0-85.6535659,1
40.2398118,+AC0-76.9199742,1
34.63941505,+AC0-77.3420160416,1
40.0392139,+AC0-91.0693041,1
37.2870626,+AC0-121.9448818,1
36.4933927,+AC0-90.0750949,1
37.2870626,+AC0-121.9448818,1
41.0761424,+AC0-80.5932556,1
38.5236762,+AC0-85.2027327,2
39.7878276,+AC0-84.760235,1
37.3433974,+AC0-85.3419069,1
20.2353676,+AC0-77.2821691,1
37.12005,+AC0-93.48019,1
55.9868311,+AC0-4.3108227,1
18.477891,+AC0-66.85477,1
41.959479,+AC0-73.311757108,1
42.4118426,+AC0-73.4496088,1
40.5213381,+AC0-81.4741475,1
42.8858579,+AC0-77.2799761,2
30.9826994,+AC0-110.2101185236,2
+AC0-35.2975906,149.1012676,1
45.2629088,+AC0-122.6925983,1
35.603089,+AC0-86.711688,1
37.0114608,+AC0-95.9352584,1
42.2703487,+AC0-77.6058225,1
37.7900892,+AC0-83.2740667,1
37.9114446,+AC0-86.7444321,1
34.2011078,+AC0-118.5978087,2
34.3462158,+AC0-83.1098717,1
40.2625702,+AC0-80.1872797,4
18.3847989992,+AC0-65.8860838885,3
9.300007,+AC0-64.3521226,1
32.555664,+AC0-95.8640507,1
32.555664,+AC0-95.8640507,1
40.5580945,+AC0-90.0351167,1
40.7985464,+AC0-81.3749508,13
39.9378273,+AC0-89.6759372,1
34.99253385,+AC0-101.9278833192,1
26.6059432,+AC0-81.9806771,1
37.3034933,+AC0-89.5230357,5
38.933431,+AC0-74.9214226,1
38.413687,+AC0-87.000879,1
10.2252493,+AC0-67.3298121,65
40.8908468,+AC0-75.7212917,1
33.8917742,+AC0-87.5261236,1
47.0797219,+AC0-122.0514335,1
37.7274692,+AC0-89.216655,2
41.5736935,+AC0-75.5018508,5
23.03714,+AC0-81.2025816,3
10.4968479,+AC0-63.5530079,1
10.1123858,+AC0-63.103437,4
40.2997989,+AC0-97.6785633,1
39.2797699,+AC0-89.8817662,1
40.201499,+AC0-77.1890783,2
43.0819457,+AC0-99.4348289,1
33.1580933,+AC0-117.3505966,1
32.4257456,+AC0-104.2376121,2
40.8403778,+AC0-74.0906974,1
38.6103264,+AC0-89.3725796,3
38.75511285,+AC0-121.3533089483,4
41.4266361,+AC0-73.6788272,1
38.62709845,+AC0-121.3222422276,6
35.1036699,+AC0-98.6036736,1
34.3698266,+AC0-83.235155,1
39.71082015,+AC0-75.4675508341,1
35.2809558,+AC0-81.7962123,3
34.9889069,+AC0-78.8871172,5
10.1710547,+AC0-70.0761957,2
35.9099875,+AC0-79.0752876,1
40.3964583,+AC0-79.9903303,2
39.5685399,+AC0-77.026707,1
40.5250362,+AC0-81.0927234,1
42.0193628,+AC0-94.860335,1
32.9537349,+AC0-96.8902816,1
40.5728404,+AC0-81.0856532,1
32.9537349,+AC0-96.8902816,1
39.1649125,+AC0-119.7666496,1
39.1649125,+AC0-119.7666496,2
33.8322043,+AC0-118.2517547,1
10.4195841,+AC0-75.5271224,16
36.9303011,+AC0-90.9598933,1
40.5773266,+AC0-74.2282005,1
40.416433,+AC0-91.1362537,1
37.1765141,+AC0-94.3103412,1
43.97824,+AC0-75.609627,2
39.1960281,+AC0-84.4786183,1
32.1570412,+AC0-94.338114,1
37.522251,+AC0-78.668194,1
10.6488325,+AC0-63.2551988,2
42.2119684,+AC0-88.2381381,1
35.7882893,+AC0-78.7812081,1
30.7732441,+AC0-85.8140997,1
42.2984881,+AC0-91.0142226,2
47.3271465,+AC0-111.3281242,1
38.6367162,+AC0-90.0256606,1
42.8501191,+AC0-106.325138,3
43.600852,+AC0-83.174669,1
50.445,+AC0-86.047,1
44.388164,+AC0-68.79982,1
37.8677904,+AC0-97.9692213,1
37.71573685,+AC0-122.0906317715,5
18.437644,+AC0-66.140407,3
40.6548191,+AC0-75.4746273,2
35.7073558,+AC0-81.0756345,1
39.999227,+AC0-83.6215913,1
40.9548267,+AC0-76.4609868,1
34.2532622,+AC0-90.2735266,1
38.8543718,+AC0-77.572075,1
39.341894,+AC0-95.461268,1
42.0561853,+AC0-77.0277448,3
39.26099215,+AC0-76.7455477765,3
42.2173102,+AC0-73.8645734,2
18.102967,+AC0-66.139274,4
43.5230345,+AC0-90.196238,1
39.5729428,+AC0-75.9381806,1
37.6658962,+AC0-85.9566304,1
37.6774238,+AC0-113.061827,1
42.5274123,+AC0-92.4453179,1
41.9758872,+AC0-91.6704053,15
43.2966545,+AC0-87.9875348,2
34.0124425,+AC0-85.2559398,1
39.7442268,+AC0-83.8085372,1
22.8775845,+AC0-82.6377235,1
33.2935673,+AC0-96.1957637,1
40.5489358,+AC0-84.5702338,1
39.602187,+AC0-104.7907857207,1
35.0973081,+AC0-92.1473707,1
39.508098,+AC0-91.528766,1
40.868527,+AC0-73.0841501996,1
30.4866286,+AC0-90.9623479,1
35.7789565,+AC0-87.4669587,2
23.0423019186,+AC0-81.5787260898,1
38.5489379,+AC0-89.127014,1
42.2038829,+AC0-91.5240561,1
22.1732947,+AC0-78.3056612,1
41.8906553,+AC0-71.3922785,3
22.5075841,+AC0-80.0015396,1
20.7580187,+AC0-75.6515501,1
43.286736,+AC0-76.146036,1
22.7621373,+AC0-80.9747594,1
37.465018,+AC0-90.346655,1
38.5250491,+AC0-89.1334037,4
40.8042311,+AC0-76.3408766,1
46.7204489,+AC0-122.9614303,3
40.844505,+AC0-77.6836445,1
40.529266,+AC0-75.393236,1
34.1520406,+AC0-85.6788531,1
32.9445682,+AC0-87.1386067,1
38.5833842,+AC0-90.125109,1
30.9732384,+AC0-87.2638628,1
38.393883,+AC0-82.5563574035,1
33.8644291,+AC0-118.0539323,1
21.17865905,+AC0-97.7561168204,1
10.9611724,+AC0-64.1523858,1
10.4933079,+AC0-66.8171254,1
39.872027,+AC0-75.5914213,1
29.9427892,+AC0-89.9629372,1
39.9405903,+AC0-77.6598624,6
40.1164841,+AC0-88.2430932,8
33.3061605,+AC0-111.84125,2
35.7020648,+AC0-96.8809766,1
9.34200415,+AC0-82.7042610605,2
29.7760599,+AC0-95.1146533,1
37.6792135,+AC0-95.4572034,1
35.9131542,+AC0-79.05578,1
35.1661917,+AC0-86.8591694,1
34.1659795,+AC0-81.3498212,1
31.6712685,+AC0-86.7121955,1
41.582466,+AC0-81.20334,1
43.0663613,+AC0-92.6724112,1
38.3505995,+AC0-81.6332812,1
39.4961458,+AC0-88.1761521,2
39.282646,+AC0-76.599937,1
36.9208854,+AC0-89.350631,2
34.00678,+AC0-90.0567563,1
40.0390003,+AC0-74.8912772,1
32.7876012,+AC0-79.9402728,13
38.3505995,+AC0-81.6332812,5
42.3778749,+AC0-71.0619957,8
18.342908,+AC0-64.9189,2
35.2272086,+AC0-80.8430827,32
38.029306,+AC0-78.4766781,6
46.2683522,+AC0-63.1121107,1
39.95813,+AC0-80.0508891,2
36.7993418,+AC0-78.4585771,1
37.300969,+AC0-79.9875392,1
42.405207,+AC0-82.191467,3
36.8256943,+AC0-79.3980806,1
34.2595715,+AC0-118.6023247,1
30.7048733,+AC0-84.843223,1
30.7048733,+AC0-84.843223,2
40.6369912,+AC0-84.7849627,1
35.0457219,+AC0-85.3094883,21
46.6599653,+AC0-122.9634322,2
47.8409698,+AC0-120.0164591,1
42.5998139,+AC0-71.3672838,1
42.3917638,+AC0-71.0328284,5
40.0609445,+AC0-75.0940625,1
41.9150997,+AC0-71.6714586,1
9.1741164,+AC0-79.0900045,1
34.6976564,+AC0-79.8833971,2
42.7247968,+AC0-95.6249803,2
41.7317401,+AC0-77.1746933,1
39.9348351,+AC0-75.0307264,1
35.5306452,+AC0-83.7215604,1
41.1570056,+AC0-79.7989406,1
44.6072991,+AC0-67.9258366,1
37.270344,+AC0-95.5524788,1
35.3787442,+AC0-81.3789739,1
36.7183708,+AC0-76.2466798,2
39.849557,+AC0-75.3557458,1
39.849557,+AC0-75.3557458,15
34.7048613,+AC0-81.2142561,2
40.6131203,+AC0-80.5628478,1
38.661953,+AC0-90.5643258,1
42.233914,+AC0-70.7656804745,1
39.2089986,+AC0-76.0666126,2
39.2192786,+AC0-75.5857596,1
38.928167,+AC0-76.915807,5
38.9825225,+AC0-77.088219,2
41.139981,+AC0-104.820246,6
35.609985,140.118126,3
41.5062834,+AC0-87.6357079,7
41.8755616,+AC0-87.6244212,380
35.052565,+AC0-97.9364326,4
39.7284945,+AC0-121.8374777,5
42.1520377,+AC0-72.5759218,1
42.1487691,+AC0-72.6071119,3
33.8689928,+AC0-95.5710714,1
28.6523808,+AC0-106.0902046,2
33.4966524,130.5156215,1
33.2781686,+AC0-86.3549774,2
34.51965685,+AC0-100.2067662719,1
36.7984482,+AC0-81.6823411,1
39.3331197,+AC0-82.9824019,5
38.7931251,+AC0-84.140766,1
12.6297966,+AC0-87.1278086,2
50.445,+AC0-86.047,1
44.9369054,+AC0-91.3929348,2
8.3971129,+AC0-82.3223443,1
7.98012775,+AC0-80.4489823725,1
35.5275777,+AC0-92.4398796,1
43.878567,+AC0-70.328889,1
8.98018465,+AC0-79.8740897151,2
32.5301484,+AC0-92.5143122,1
36.1859301,+AC0-95.3430239,1
39.6651122,+AC0-75.6599297,1
17.734211,+AC0-64.734694,3
37.9725501,+AC0-89.053408,1
32.6400541,+AC0-117.0841955,3
39.1412219,+AC0-75.9854971,1
18.33616,+AC0-66.472087,1
22.1354029,+AC0-80.1552568,2
18.181469,+AC0-66.169519,2
21.8419762,+AC0-78.7601053,1
21.74298895,+AC0-78.7260045194,3
22.1457501,+AC0-80.4526242,6
38.100081,+AC0-91.368908,1
22.1457501,+AC0-80.4526242,1
39.1014537,+AC0-84.5124602,204
39.600618,+AC0-82.9460133,1
32.3828077,+AC0-98.9797165,1
38.5158815,+AC0-88.4375481,1
31.069346,+AC0-88.3152831275,1
8.1080955,+AC0-63.551078,12
12.7319533,+AC0-86.1243905,1
31.7097961,+AC0-106.455581,2
27.4846619,+AC0-109.9337782,7
10.2180486,+AC0-71.3279054,1
23.7389846,+AC0-99.1441352,2
45.4146516,+AC0-122.5532561,1
31.9640367,+AC0-90.9141968,1
40.2922938,+AC0-79.8817181,1
32.8387371,+AC0-86.6294262,2
43.9688673,+AC0-84.8505091,2
36.3126005,+AC0-95.6160686,1
39.7419808,+AC0-92.2585152,1
43.0259465,+AC0-78.6366815524,2
41.7800604,+AC0-79.0930974,2
39.7656311,+AC0-80.8712059,1
42.7313392,+AC0-93.7322077,1
34.4828698,+AC0-96.4333338,1
34.6125971,+AC0-83.5248933,1
41.4941161,+AC0-75.703413,1
39.7998356,+AC0-75.2237934,1
39.2806451,+AC0-80.3445341,1
39.2806451,+AC0-80.3445341,2
34.2006479,+AC0-90.5702071,3
39.2065447,+AC0-76.9429182,1
39.4014502,+AC0-83.9813202,1
36.5277607,+AC0-87.3588703,4
36.5277607,+AC0-87.3588703,1
36.4517276,+AC0-89.9670353,1
34.4873922,+AC0-78.6561257,1
39.376941,+AC0-97.124743,1
41.5633832,+AC0-83.3618725,1
38.6886589,+AC0-88.354212,1
43.0809373,+AC0-95.1407762,1
40.8094423,+AC0-73.9537567,1
38.4603788,+AC0-81.0851086,1
40.2967427,+AC0-78.449737,1
31.8782162,+AC0-85.4496627,1
37.9410341,+AC0-121.9357925,1
38.6504352,+AC0-90.3362473,1
35.650711,+AC0-78.4563914,2
39.8631101,+AC0-84.3605022,1
38.8827423,+AC0-93.031001,1
47.691901,+AC0-95.431123,1
41.0272796,+AC0-78.4391876,3
38.9582307,+AC0-122.6263728,1
27.9658533,+AC0-82.8001026,7
37.5027959,+AC0-97.5044921,1
32.3476438,+AC0-97.3866837,7
42.1138755,+AC0-93.1560365,1
28.5494447,+AC0-81.7728543,1
33.7440023,+AC0-90.7248187,2
41.5051613,+AC0-81.6934446,137
36.3099921,+AC0-96.4641953,1
35.1595182,+AC0-84.8766115,5
30.3414794,+AC0-95.0900115,1
39.162299,+AC0-84.7491723,2
37.8162324,+AC0-79.8245002,2
39.9292791,+AC0-75.2962972,2
42.8656325,+AC0-73.7709535,1
31.7800712,+AC0-97.5793301,3
36.2372964,+AC0-93.7963052,1
41.2711458,+AC0-77.6984481,1
35.5914666,+AC0-92.4604361,1
38.5896187,+AC0-89.420064,1
41.9054695,+AC0-90.5599971,1
38.5896187,+AC0-89.420064,2
33.7175016,+AC0-117.7667554,1
38.5896187,+AC0-89.420064,6
39.5975986,+AC0-94.4184896,1
39.5975986,+AC0-94.4184896,1
34.9979453,+AC0-78.3233325,3
35.5156056,+AC0-98.9673069,2
34.4726277,+AC0-81.8806562,3
36.1034126,+AC0-84.1318632,2
42.5577925,+AC0-88.865107,1
31.7087753,+AC0-85.6104972,1
46.7217279,+AC0-92.4613669,1
38.776218,+AC0-122.9930081867,1
36.8252277,+AC0-119.7029194,4
39.591111,+AC0-97.398923,1
41.3040468,+AC0-82.9750686,1
33.6606576,+AC0-86.2633107,1
41.2878097,+AC0-88.2856185,1
37.3167918,+AC0-106.8848301,1
38.5034142,+AC0-82.6471057,1
40.7939748,+AC0-76.5224568,1
33.5937158,+AC0-86.8572146,2
36.0289661,+AC0-84.4207643,2
36.1299627,+AC0-120.2450665594,3
40.7478401,+AC0-78.5344673,1
39.1136826,+AC0-82.6112746,1
42.44144825,+AC0-94.1189416891,2
18.095992,+AC0-66.35081,1
39.9831616,+AC0-75.8238355,6
44.2863491,+AC0-94.8488756,1
42.677853,+AC0-74.4854172,1
44.1376283,+AC0-123.0661999,1
41.7059217,+AC0-75.0604458,1
41.1447862,+AC0-79.1133707,1
36.9439917,+AC0-82.4640401,1
47.6742994,+AC0-116.7811531,1
31.3629619,+AC0-85.9870669,1
31.7579353,+AC0-88.0897308,1
37.0372999,+AC0-95.6163634,4
42.7742446,+AC0-73.7001187,1
44.5360015,+AC0-73.2058402,1
44.5360015,+AC0-73.2058402,2
39.8298227,+AC0-76.8324743,2
30.592421,+AC0-95.1293818,1
37.2689131,+AC0-99.3267808,1
37.2689131,+AC0-99.3267808,1
40.4797688,+AC0-84.628291,2
31.7766863,+AC0-99.4461098,1
34.2714809,+AC0-96.4191624,1
31.7766863,+AC0-99.4461098,2
36.201268,+AC0-76.7685616,1
40.1856597,+AC0-75.451571,1
35.042036,+AC0-89.6645266,1
38.6703267,+AC0-89.9845476,4
9.3553005,+AC0-79.8974085,13
22.7162013,+AC0-80.9052014,2
35.3486656,+AC0-98.6767351,1
38.8339578,+AC0-104.8253485,4
31.1712947,+AC0-84.7336278,1
34.0739016,+AC0-117.3136547,4
40.2876108,+AC0-74.1723652,1
44.6537811,+AC0-67.727369,1
41.3131066,+AC0-81.9468057,1
38.03227005,+AC0-120.4024187189,2
38.4428078,+AC0-90.1997949,1
37.102841,+AC0-85.3063504,1
32.1051567,+AC0-92.0779129,1
38.951883,+AC0-92.3337366,3
31.2518439,+AC0-89.83758,2
34.0007493,+AC0-81.0343313,16
45.613024,+AC0-98.312598,1
35.6150716,+AC0-87.0352831,5
40.8886356,+AC0-80.6935916,1
39.9622601,+AC0-83.0007065,17
33.518572,+AC0-117.6832638,2
33.4956744,+AC0-88.4272627,2
39.9622601,+AC0-83.0007065,1
39.9622601,+AC0-83.0007065,52
29.7066181,+AC0-96.539699,1
43.3392616,+AC0-89.0157723,2
39.1465578,+AC0-122.2209563,2
34.3689748,+AC0-97.963924,1
31.9130171,+AC0-98.527388,2
40.8477279,+AC0-73.2751220727,1
34.002581,+AC0-118.156586,2
49.672758,+AC0-124.92762,1
33.894927,+AC0-118.226624,7
41.694291,+AC0-89.0856855,1
37.9768525,+AC0-122.0335624,4
43.207178,+AC0-71.537476,1
43.207178,+AC0-71.537476,4
43.207178,+AC0-71.537476,1
35.4094178,+AC0-80.5800049,6
43.207178,+AC0-71.537476,4
40.902496,+AC0-77.833451,1
39.9406555,+AC0-76.3463493,1
41.146152,+AC0-73.9432951103,2
42.0342437,+AC0-75.803801,1
41.9440977,+AC0-80.5561011,4
40.0178522,+AC0-79.5894828,4
38.385432,+AC0-84.412329,1
30.3118769,+AC0-95.4560512,6
40.0792766,+AC0-75.3015714,2
22.5040475,+AC0-83.5154619,1
18.9063646,+AC0-70.7444894,1
34.992069,+AC0-81.8348254,2
37.3902975,+AC0-97.6422723,1
35.2521996,+AC0-92.6888936,1
40.7485991,+AC0-94.6188551,1
36.4370974,+AC0-77.2288563,1
33.6676103,+AC0-84.0176904,2
39.5825333,+AC0-88.4061616,1
35.8104164,+AC0-80.5558942,4
41.8716581,+AC0-94.6777736,1
45.1728923,+AC0-93.3023898,1
47.4444384,+AC0-98.1239843,1
36.4375478,+AC0-86.9672224,1
40.6840538,+AC0-73.4008102,1
40.6700965,+AC0-75.4954612,1
34.9891567,+AC0-84.3700976,2
43.177055,+AC0-124.187608,1
25.72149,+AC0-80.2683838,4
26.271192,+AC0-80.2706044,2
40.5184013,+AC0-80.1667247,1
36.9486986,+AC0-84.0968761,1
35.2912512,+AC0-98.9895449,1
18.92397125,+AC0-96.9278108923,2
33.7598291,+AC0-87.1833349,1
41.6803099,+AC0-90.319018,1
34.9343599,+AC0-88.5223353,1
44.0378875,+AC0-72.2879200142,1
51.897077,+AC0-8.4654674,4
12.0325636,+AC0-83.7710065449,1
39.9276572,+AC0-122.1791556,1
40.2483312,+AC0-95.4541479,1
42.1435257,+AC0-77.0543408,3
39.6025696,+AC0-82.0881995,1
41.7258931,+AC0-88.0547118,2
40.2769605,+AC0-76.4135296,1
44.653108,+AC0-65.630434,1
11.4055796,+AC0-69.6679115,1
33.8752945,+AC0-117.5664449,8
40.7469593,+AC0-73.8601456,1
32.6915199,+AC0-117.1766947,1
27.7477253,+AC0-97.4014129,13
32.091299,+AC0-96.4646821,1
42.6011813,+AC0-76.1804843,2
42.9819728,+AC0-84.1177451,1
44.5645659,+AC0-123.2620435,5
41.904647,+AC0-78.8482494597,1
37.7433757,+AC0-87.7039056,1
18.3678459,+AC0-95.7963126,1
40.2720151,+AC0-81.8595757,3
37.3258868,+AC0-94.4482843,1
33.6633386,+AC0-117.903317,1
41.5933981,+AC0-78.0594481,1
38.45527675,+AC0-121.4228781462,1
32.1468198,+AC0-85.0738206,1
31.0487933,+AC0-85.3049326,1
19.058468,+AC0-70.1533738,12
41.7728108,+AC0-78.0192691,2
40.2964587,+AC0-79.801435,1
38.1864389,+AC0-89.6056504,1
41.2621283,+AC0-95.8613912,2
34.2409438,+AC0-89.9428679,2
40.2186816,+AC0-79.9686617,1
32.0148834,+AC0-93.3421165,2
46.39,+AC0-63.246,1
41.7000996,+AC0-71.6828444,1
34.0877926,+AC0-117.8891164,15
39.0836224,+AC0-84.508371,1
39.0836224,+AC0-84.508371,23
40.1172727,+AC0-84.3538367,1
32.1784832,+AC0-97.2580677,1
39.0836224,+AC0-84.508371,4
39.2483753,+AC0-88.8622895,1
39.5591777,+AC0-93.9268824,1
37.687792,+AC0-95.8938760373,1
39.2714488,+AC0-84.1618795,1
30.4429708,+AC0-98.8375414,2
38.9002085,+AC0-83.1071913,1
35.2387504,+AC0-81.0750757,1
33.7213435,+AC0-117.7802713,1
31.494889,+AC0-98.594623,1
41.7809588,+AC0-71.4371257,7
33.3015121,+AC0-88.6147687,1
31.5343308,+AC0-97.44307,1
40.0401991,+AC0-86.8990249,1
42.4666706,+AC0-97.9061783,1
34.5054025,+AC0-90.194094949,1
30.8918509,+AC0-88.0397213,1
40.1200708,+AC0-80.8595335,1
40.6303907,+AC0-76.1946977,1
41.554753,+AC0-88.0986709,1
40.7875572,+AC0-82.7365677,3
41.0586002,+AC0-94.3613475,1
30.7621326,+AC0-86.5705084,1
41.6611444,+AC0-87.7525511,1
43.9179023,+AC0-123.0245261,1
38.6613007,+AC0-90.4423653,1
37.1732075,+AC0-78.1233329,1
38.7466555,+AC0-105.1783149,1
38.036666,+AC0-122.2053112633,1
30.6517377,+AC0-101.3766686,3
41.62938515,+AC0-72.6390605277,1
46.4821848,+AC0-93.9577612,1
33.5778818,+AC0-101.2855737,1
43.1124926,+AC0-89.6406878,1
33.1281779,+AC0-91.9612427,1
35.9489566,+AC0-85.0269015,1
40.5903147,+AC0-91.6907189,1
46.4665237,+AC0-94.1017044,1
30.2140928,+AC0-92.3745761,1
38.5912756,+AC0-82.2829965,1
42.906834,+AC0-73.806811,2
20.9031,+AC0-100.7443888,1
33.3209564,+AC0-90.2323062,1
38.2211656,+AC0-90.3790094,1
42.2411344,+AC0-88.3161965,2
31.9881553,+AC0-90.3570194,2
10.1653676,+AC0-66.8865117,1
29.0938036,+AC0-97.2900564,1
18.78975865,+AC0-96.7310109009,1
24.7978965,+AC0-107.393395,5
38.4733823,+AC0-77.9961275,2
34.0211224,+AC0-118.396466,9
10.4468102,+AC0-64.1559216,9
36.599527,+AC0-83.6685252,1
39.6526498,+AC0-78.762383,3
43.7966548,+AC0-70.2581692,1
39.2744299,+AC0-88.2423795,1
41.2741551,+AC0-94.8702606,1
40.28386695,+AC0-75.9371826137,1
37.3228934,+AC0-122.0322895,1
10.1588165,+AC0-65.701188,1
10.4734177,+AC0-66.1674425,1
42.9788578,+AC0-94.7410923,1
35.9850639,+AC0-96.76697,2
35.6286063,+AC0-99.0092034,1
38.3903526,+AC0-84.2941013,3
33.8248235,+AC0-118.0399368,1
28.3647248,+AC0-82.1959178,1
36.3322464,127.4346482,1
35.61235635,+AC0-82.4493813558,1
40.319241,+AC0-78.900858,1
34.710679,135.635478,1
19.5501376,+AC0-71.7039072,1
36.0594772,+AC0-102.5132497,1
41.9408969,+AC0-78.5555794,1
32.7762719,+AC0-96.7968559,1
32.7762719,+AC0-96.7968559,1
44.9189206,+AC0-123.3158695,1
32.7762719,+AC0-96.7968559,88
46.173849,+AC0-95.915609,1
37.6904826,+AC0-122.47267,1
24.7763754,46.730475,1
41.1115507,+AC0-121.5647087,1
41.225441,+AC0-85.3147434,1
41.39508,+AC0-73.475290614,2
42.2341562,+AC0-95.7222265,1
36.4093047,+AC0-80.2058831,1
36.0153693,+AC0-83.4148895,1
41.8025986,+AC0-71.8859054,1
43.0386053,+AC0-98.1842432,1
42.5750946,+AC0-70.9300507,4
35.0539792,+AC0-93.3935185,1
40.125222,+AC0-87.6304614,7
33.7005544,+AC0-117.7697612,1
40.9664806,+AC0-76.6131474,3
40.125222,+AC0-87.6304614,9
41.432532,+AC0-88.6917405,1
30.6035255,+AC0-87.9036047,1
39.9184461,+AC0-75.2590721,2
+AC0-33.8783381,151.219225,1
34.2998762,+AC0-79.8761741,3
42.6829066,+AC0-90.117812,1
32.6776352,+AC0-91.4531724,1
37.0116166,+AC0-122.1919134,1
41.5236436,+AC0-90.5776368,8
8.4949423,+AC0-82.4826159157,3
26.0628665,+AC0-80.2331038,1
38.545379,+AC0-121.7445835,1
39.1128377,+AC0-84.4727198,6
39.2392725,+AC0-76.9866438,1
39.7589478,+AC0-84.1916069,36
35.4939587,+AC0-85.0124535,1
29.2108147,+AC0-81.0228331,4
29.118443,+AC0-81.3527674458,1
44.4493584,+AC0-88.0599986,1
38.1394978,+AC0-90.5551259,2
44.376651,+AC0-103.729642,1
42.9950695,+AC0-75.4285054,1
42.3222599,+AC0-83.1763145,11
30.6253261,+AC0-100.6928649,1
30.8736613,+AC0-84.5740953,1
34.623709,+AC0-87.0670509649,6
39.8454163,+AC0-88.9524151,7
39.8454163,+AC0-88.9524151,13
33.2342834,+AC0-97.5861393,1
42.2489143,+AC0-71.1755732,3
38.26058,+AC0-93.7729902,1
45.1880196,+AC0-92.3854703,1
38.6329706,+AC0-90.7788717,1
41.2844933,+AC0-84.3557802,6
30.7210227,+AC0-86.1152184,2
41.8903447,+AC0-88.7713953,1
41.8903447,+AC0-88.7713953,1
29.430672,+AC0-98.688385,1
35.442007,+AC0-97.4408709,1
29.3655405,+AC0-100.8946984,4
39.944202,+AC0-75.1478455545,1
29.0283213,+AC0-81.3031098,5
35.7688425,+AC0-119.2470536,2
40.2986724,+AC0-83.067965,4
42.4892295,+AC0-78.4808534,1
32.4576421,+AC0-91.4931736,1
39.0950595,+AC0-84.6052225,1
40.5545077,+AC0-81.1995488,1
39.2142809,+AC0-74.9498957,1
39.273889,+AC0-97.771983,1
26.4614625,+AC0-80.0728201,1
42.2958716,+AC0-83.1165896,1
33.3926893,+AC0-95.6749486,1
39.3521777,+AC0-112.57717,1
28.9005446,+AC0-81.2636738,1
32.2627416,+AC0-107.7581979,1
32.5178284,+AC0-87.8368201,2
34.565193,+AC0-83.5453322,1
33.7556593,+AC0-96.536658,4
36.3383874,+AC0-87.729187,1
44.3479362,+AC0-87.8269868,1
40.3933994,+AC0-81.3337215,2
35.6334713,+AC0-80.1158813,3
33.1838787,+AC0-97.1413417,7
33.6996403,+AC0-117.7762652,1
39.7392364,+AC0-104.9848623,44
40.2331483,+AC0-76.1371684,1
33.5276597,+AC0-95.3172386,1
30.4504779,+AC0-93.4332189,1
41.326952,+AC0-73.0889059773,1
42.8808677,+AC0-71.3264492,2
41.5910323,+AC0-93.6046655,17
42.0415823,+AC0-87.8873916,1
41.2075509,+AC0-83.8991072,2
37.8708846,+AC0-90.5273473,1
42.3315509,+AC0-83.0466403,125
48.112779,+AC0-98.86512,1
29.1399633,+AC0-98.905306,1
41.8233618,+AC0-90.5381917,1
37.1772513,+AC0-96.7144722,1
43.7197096,+AC0-92.7045548,1
36.7932594,+AC0-89.9532508,1
33.8187146,+AC0-96.9636182,1
25.1469866,49.3001951,1
34.0286226,+AC0-117.8103367,1
38.2071787,+AC0-81.5125363,1
42.627311,+AC0-90.5920798,1
41.4714693,+AC0-75.607688,2
36.0766534,+AC0-87.3870096,2
+AC0-43.5359085,172.681415,1
29.7454557,+AC0-103.8318535,1
