"City","State","Country","debutYear","freq","lat","long","cm_debut","rank2"
"Greenville"," TX"," USA",2012,1,33.1384488,-96.1108066,2,35.5
"Greenville"," TX"," USA",1971,1,33.1384488,-96.1108066,1,32.5
"Yoakum"," TX"," USA",2003,1,33.1536951,-102.833579,1,13
"Carlsbad"," CA"," USA",2019,1,33.1580933,-117.3505966,1,27
"Franklin"," VA"," USA",1995,1,33.16011905,-95.21652077,1,21.5
"Belzonia"," MS"," USA",1974,1,33.170596,-90.475786,1,34.5
"Sylacauga"," AL"," USA",2007,1,33.177401,-86.2505399015,1,16
"South Park"," PA"," USA",2019,1,33.180397,-87.5394503,1,27
"Denton"," TX"," USA",2014,1,33.1838787,-97.1413417,7,82.5
"Denton"," TX"," USA",2011,1,33.1838787,-97.1413417,6,85.5
"Denton"," TX"," USA",2010,1,33.1838787,-97.1413417,5,64.5
"Denton"," TX"," USA",2006,1,33.1838787,-97.1413417,4,61
"Denton"," TX"," USA",2004,1,33.1838787,-97.1413417,3,48.5
"Denton"," TX"," USA",2003,1,33.1838787,-97.1413417,2,33
"Denton"," TX"," USA",1990,1,33.1838787,-97.1413417,1,19.5
"Oceanside"," CA"," USA",2010,1,33.1958696,-117.3794834,4,54
"Oceanside"," CA"," USA",2009,1,33.1958696,-117.3794834,3,55
"Oceanside"," CA"," USA",2004,1,33.1958696,-117.3794834,2,31.5
"Oceanside"," CA"," USA",1977,1,33.1958696,-117.3794834,1,28
"McKinney"," TX"," USA",2016,1,33.1976496,-96.6154471,3,64
"McKinney"," TX"," USA",2014,1,33.1976496,-96.6154471,2,42.5
"McKinney"," TX"," USA",2009,1,33.1976496,-96.6154471,1,16
"Vista"," CA"," USA",2016,1,33.2000368,-117.2425355,1,21
"El Dorado"," AR"," USA",2009,1,33.20763,-92.6662674,1,16
"Tuscaloosa"," AL"," USA",2016,1,33.2095614,-87.5675258,11,115
"Tuscaloosa"," AL"," USA",2009,1,33.2095614,-87.5675258,10,104
"Tuscaloosa"," AL"," USA",2007,1,33.2095614,-87.5675258,9,87.5
"Tuscaloosa"," AL"," USA",2005,1,33.2095614,-87.5675258,8,87
"Tuscaloosa"," AL"," USA",2004,1,33.2095614,-87.5675258,7,80.5
"Tuscaloosa"," AL"," USA",2003,1,33.2095614,-87.5675258,6,74
"Tuscaloosa"," AL"," USA",2002,1,33.2095614,-87.5675258,5,71.5
"Tuscaloosa"," AL"," USA",2000,1,33.2095614,-87.5675258,4,67.5
"Tuscaloosa"," AL"," USA",1997,1,33.2095614,-87.5675258,3,50.5
"Tuscaloosa"," AL"," USA",1995,1,33.2095614,-87.5675258,2,56
"Tuscaloosa"," AL"," USA",1975,1,33.2095614,-87.5675258,1,28
"Portland"," AR"," USA",1980,1,33.2378972,-91.5115095,1,20
"Griffin"," GA"," USA",2013,1,33.2467807,-84.2640904,1,16.5
"Ashland"," PA"," USA",1993,1,33.2737256,-85.8360741,1,19.5
"Sparta"," VA"," USA",1977,1,33.2757006,-82.9762589,1,28
"Childersburg"," AL"," USA",2014,1,33.2781686,-86.3549774,1,18.5
"Bamberg"," SC"," USA",2015,2,33.2971012,-81.0348202,4,73.5
"Bamberg"," SC"," USA",1998,1,33.2971012,-81.0348202,2,50
"Bamberg"," SC"," USA",1980,1,33.2971012,-81.0348202,1,20
"Chandler"," AZ"," USA",2020,1,33.3061605,-111.84125,2,51.5
"Chandler"," AZ"," USA",2017,1,33.3061605,-111.84125,1,18.5
"Senoia"," GA"," USA",2014,1,33.3145415,-84.5425594002,1,18.5
"Gilbert"," AZ"," USA",2015,1,33.3527632,-111.7890373,1,21
"Fallbrook"," CA"," USA",2013,1,33.3764196,-117.2511466,2,38
"Fallbrook"," CA"," USA",2007,1,33.3764196,-117.2511466,1,16
"Newnan"," GA"," USA",2012,1,33.3806716,-84.7996573,3,49.5
"Newnan"," GA"," USA",1991,1,33.3806716,-84.7996573,2,50.5
"Newnan"," GA"," USA",1989,1,33.3806716,-84.7996573,1,19
"Talladega"," AL"," USA",1971,1,33.3967079,-86.1597137,1,32.5
"Peachtree City"," GA"," USA",2017,1,33.3967829,-84.5957629,1,18.5
"Miami"," AZ"," USA",2009,1,33.3994776,-110.87095,2,40.5
"Miami"," AZ"," USA",1987,1,33.3994776,-110.87095,1,23
"Greenville"," MS"," USA",1997,1,33.4000633,-91.0551312,3,50.5
"Greenville"," MS"," USA",1992,1,33.4000633,-91.0551312,2,44
"Greenville"," MS"," USA",1973,1,33.4000633,-91.0551312,1,35.5
"Bessemer"," AL"," USA",1986,1,33.4017766,-86.954437,2,48
"Bessemer"," AL"," USA",1974,1,33.4017766,-86.954437,1,34.5
"Meadowbrook"," PA"," USA",1989,1,33.402053,-86.6966533,1,19
"Leland"," MS"," USA",1970,1,33.4053949,-90.8976007,1,44
"Mesa"," AZ"," USA",2018,1,33.4151117,-111.8314792,13,115.5
"Mesa"," AZ"," USA",2014,1,33.4151117,-111.8314792,12,99.5
"Mesa"," AZ"," USA",2009,1,33.4151117,-111.8314792,11,106.5
"Mesa"," AZ"," USA",2002,1,33.4151117,-111.8314792,10,96
"Mesa"," AZ"," USA",2001,2,33.4151117,-111.8314792,9,91
"Mesa"," AZ"," USA",1999,1,33.4151117,-111.8314792,7,92
"Mesa"," AZ"," USA",1996,1,33.4151117,-111.8314792,6,77.5
"Mesa"," AZ"," USA",1993,2,33.4151117,-111.8314792,5,87
"Mesa"," AZ"," USA",1989,1,33.4151117,-111.8314792,3,71.5
"Mesa"," AZ"," USA",1981,1,33.4151117,-111.8314792,2,51.5
"Mesa"," AZ"," USA",1978,1,33.4151117,-111.8314792,1,23
"Texarkana"," AR"," USA",2000,1,33.4254259,-94.0430937,3,59
"Texarkana"," AR"," USA",1979,1,33.4254259,-94.0430937,2,42
"Texarkana"," AR"," USA",1974,1,33.4254259,-94.0430937,1,34.5
"Tempe"," AZ"," USA",2012,1,33.4255056,-111.9400091,2,35.5
"Tempe"," AZ"," USA",1984,1,33.4255056,-111.9400091,1,14.5
"Texarkana"," TX"," USA",2015,1,33.44628645,-94.0763806749,6,88
"Texarkana"," TX"," USA",2006,1,33.44628645,-94.0763806749,5,69
"Texarkana"," TX"," USA",2001,1,33.44628645,-94.0763806749,4,62
"Texarkana"," TX"," USA",2000,2,33.44628645,-94.0763806749,3,59
"Texarkana"," TX"," USA",1995,1,33.44628645,-94.0763806749,1,21.5
"Phoenix"," AZ"," USA",2020,1,33.4484367,-112.0741417,26,113
"Phoenix"," AZ"," USA",2019,3,33.4484367,-112.0741417,25,138.5
"Phoenix"," AZ"," USA",2018,2,33.4484367,-112.0741417,22,129.5
"Phoenix"," AZ"," USA",2017,1,33.4484367,-112.0741417,20,116.5
"Phoenix"," AZ"," USA",2016,2,33.4484367,-112.0741417,19,129.5
"Phoenix"," AZ"," USA",2014,1,33.4484367,-112.0741417,17,115
"Phoenix"," AZ"," USA",2013,1,33.4484367,-112.0741417,16,117
"Phoenix"," AZ"," USA",2012,1,33.4484367,-112.0741417,15,99
"Phoenix"," AZ"," USA",2011,1,33.4484367,-112.0741417,14,108.5
"Phoenix"," AZ"," USA",2010,1,33.4484367,-112.0741417,13,96.5
"Phoenix"," AZ"," USA",2008,1,33.4484367,-112.0741417,12,113.5
"Phoenix"," AZ"," USA",2007,1,33.4484367,-112.0741417,11,95.5
"Phoenix"," AZ"," USA",2006,1,33.4484367,-112.0741417,10,86.5
"Phoenix"," AZ"," USA",2005,1,33.4484367,-112.0741417,9,89
"Phoenix"," AZ"," USA",2002,1,33.4484367,-112.0741417,8,85
"Phoenix"," AZ"," USA",2001,1,33.4484367,-112.0741417,7,84
"Phoenix"," AZ"," USA",1998,1,33.4484367,-112.0741417,6,86
"Phoenix"," AZ"," USA",1994,1,33.4484367,-112.0741417,5,48.5
"Phoenix"," AZ"," USA",1979,1,33.4484367,-112.0741417,4,64
"Phoenix"," AZ"," USA",1972,1,33.4484367,-112.0741417,3,78.5
"Phoenix"," AZ"," USA",1971,1,33.4484367,-112.0741417,2,69.5
"Phoenix"," AZ"," USA",1970,1,33.4484367,-112.0741417,1,44
"Starkville"," MS"," USA",2009,1,33.4503998,-88.8183872,2,40.5
"Starkville"," MS"," USA",1996,1,33.4503998,-88.8183872,1,21.5
"Leary"," GA"," USA",2002,1,33.460123,-94.2076945,1,15
"Augusta"," GA"," USA",2020,1,33.4709714,-81.9748429,10,92.5
"Augusta"," GA"," USA",2018,1,33.4709714,-81.9748429,9,101.5
"Augusta"," GA"," USA",2016,1,33.4709714,-81.9748429,8,99
"Augusta"," GA"," USA",2013,1,33.4709714,-81.9748429,7,91.5
"Augusta"," GA"," USA",2009,1,33.4709714,-81.9748429,6,83
"Augusta"," GA"," USA",2005,2,33.4709714,-81.9748429,5,72
"Augusta"," GA"," USA",2002,1,33.4709714,-81.9748429,3,50.5
"Augusta"," GA"," USA",1996,2,33.4709714,-81.9748429,2,46.5
"Orangeburg"," SC"," USA",1989,1,33.4918203,-80.8556476,4,79.5
"Orangeburg"," SC"," USA",1987,1,33.4918203,-80.8556476,3,63
"Orangeburg"," SC"," USA",1984,2,33.4918203,-80.8556476,2,35
"Maryvale"," AZ"," USA",2008,1,33.4928427,-112.223207,1,12.5
"Litchfield Park"," AZ"," USA",2019,1,33.4933796,-112.3581244,1,27
"Scottsdale"," AZ"," USA",2020,1,33.4942189,-111.9260184,10,92.5
"Scottsdale"," AZ"," USA",2018,3,33.4942189,-111.9260184,9,101.5
"Scottsdale"," AZ"," USA",2017,1,33.4942189,-111.9260184,6,70.5
"Scottsdale"," AZ"," USA",2008,1,33.4942189,-111.9260184,5,76.5
"Scottsdale"," AZ"," USA",2006,2,33.4942189,-111.9260184,4,61
"Scottsdale"," AZ"," USA",2002,1,33.4942189,-111.9260184,2,36
"Scottsdale"," AZ"," USA",1988,1,33.4942189,-111.9260184,1,17
"Columbus"," MS"," USA",2012,1,33.4956744,-88.4272627,2,35.5
"Columbus"," MS"," USA",1999,1,33.4956744,-88.4272627,1,15
"Holly Hill"," SC"," USA",2008,1,33.4973905,-79.149488,2,35
"Holly Hill"," SC"," USA",1975,1,33.4973905,-79.149488,1,28
"South Laguna"," CA"," USA",1987,1,33.5005827,-117.7431097,1,23
"San Juan Capistrano"," CA"," USA",2015,1,33.5016932,-117.6625509,1,21
"Greenwood"," MS"," USA",2011,1,33.5162315,-90.1795281,3,54.5
"Greenwood"," MS"," USA",2005,1,33.5162315,-90.1795281,2,37
"Greenwood"," MS"," USA",2003,1,33.5162315,-90.1795281,1,13
"Birmingham"," AL"," USA",2020,1,33.5206824,-86.8024326,33,116
"Birmingham"," AL"," USA",2019,2,33.5206824,-86.8024326,32,145
"Birmingham"," AL"," USA",2016,1,33.5206824,-86.8024326,30,141
"Birmingham"," AL"," USA",2012,2,33.5206824,-86.8024326,29,115.5
"Birmingham"," AL"," USA",2011,2,33.5206824,-86.8024326,27,130.5
"Birmingham"," AL"," USA",2010,1,33.5206824,-86.8024326,25,112.5
"Birmingham"," AL"," USA",2008,1,33.5206824,-86.8024326,24,126
"Birmingham"," AL"," USA",2006,2,33.5206824,-86.8024326,23,109.5
"Birmingham"," AL"," USA",2003,1,33.5206824,-86.8024326,21,102
"Birmingham"," AL"," USA",2001,1,33.5206824,-86.8024326,20,112.5
"Birmingham"," AL"," USA",1996,1,33.5206824,-86.8024326,19,108.5
"Birmingham"," AL"," USA",1994,2,33.5206824,-86.8024326,18,66.5
"Birmingham"," AL"," USA",1988,1,33.5206824,-86.8024326,16,91.5
"Birmingham"," AL"," USA",1985,2,33.5206824,-86.8024326,15,78.5
"Birmingham"," AL"," USA",1984,1,33.5206824,-86.8024326,13,83
"Birmingham"," AL"," USA",1981,2,33.5206824,-86.8024326,12,99.5
"Birmingham"," AL"," USA",1979,1,33.5206824,-86.8024326,10,85
"Birmingham"," AL"," USA",1978,1,33.5206824,-86.8024326,9,103
"Birmingham"," AL"," USA",1976,2,33.5206824,-86.8024326,8,67
"Birmingham"," AL"," USA",1975,2,33.5206824,-86.8024326,6,88.5
"Birmingham"," AL"," USA",1974,1,33.5206824,-86.8024326,4,93.5
"Birmingham"," AL"," USA",1973,2,33.5206824,-86.8024326,3,90.5
"Birmingham"," AL"," USA",1970,1,33.5206824,-86.8024326,1,44
"North Augusta"," SC"," USA",2016,1,33.52085,-81.9669692311,1,21
"Ranburne"," AL"," USA",2014,1,33.5228885,-85.3446728,1,18.5
"Glendale"," AZ"," USA",2018,1,33.5386858,-112.1859941,2,47
"Glendale"," AZ"," USA",2008,1,33.5386858,-112.1859941,1,12.5
"Hammond"," IN"," USA",2009,1,33.539694,-117.637194,5,73
"Hammond"," IN"," USA",2007,1,33.539694,-117.637194,4,65
"Hammond"," IN"," USA",1997,1,33.539694,-117.637194,3,50.5
"Hammond"," IN"," USA",1977,1,33.539694,-117.637194,2,62
"Hammond"," IN"," USA",1975,1,33.539694,-117.637194,1,28
"Laguna Beach"," CA"," USA",2017,1,33.5426975,-117.785366,2,42.5
"Laguna Beach"," CA"," USA",2000,1,33.5426975,-117.785366,1,15.5
"Paradise Valley"," AZ"," USA",2013,1,33.5428006,-111.9556001,1,16.5
"Sunflower"," MS"," USA",1974,1,33.5428954,-90.5370327,1,34.5
"Docena"," AL"," USA",1973,1,33.5595502,-86.9311047,1,35.5
"Aiken"," SC"," USA",2020,1,33.5598586,-81.721952,1,21
"Steens"," MS"," USA",2008,1,33.5634498,-88.3161478,1,12.5
"Lubbock"," TX"," USA",2014,1,33.5635206,-101.879336,9,92
"Lubbock"," TX"," USA",2013,2,33.5635206,-101.879336,8,97
"Lubbock"," TX"," USA",2012,1,33.5635206,-101.879336,6,71.5
"Lubbock"," TX"," USA",2004,1,33.5635206,-101.879336,5,72
"Lubbock"," TX"," USA",2001,1,33.5635206,-101.879336,4,62
"Lubbock"," TX"," USA",1986,1,33.5635206,-101.879336,3,65
"Lubbock"," TX"," USA",1975,2,33.5635206,-101.879336,2,62.5
"Graniteville"," SC"," USA",1983,1,33.5637483,-81.8078887,1,23
"Oxford"," AL"," USA",2017,1,33.569464,-85.8483738696,1,18.5
"Murrieta"," CA"," USA",2018,1,33.5777524,-117.1884542021,2,47
"Murrieta"," CA"," USA",2017,1,33.5777524,-117.1884542021,1,18.5
"Crosby"," TX"," USA",2007,1,33.5778818,-101.2855737,1,16
"Bonham"," TX"," USA",1978,1,33.5822077,-96.1785028,1,23
"Camden"," AR"," USA",2018,1,33.5845582,-92.8343294,2,47
"Camden"," AR"," USA",1979,1,33.5845582,-92.8343294,1,18
"Pell City"," AL"," USA",2019,1,33.5862149,-86.2860888,1,27
"Laguna Hills"," CA"," USA",2020,1,33.5948758,-117.6882067,1,21
"Mission Viejo"," CA"," USA",2019,3,33.5965685,-117.659405,7,110.5
"Mission Viejo"," CA"," USA",2014,1,33.5965685,-117.659405,4,65.5
"Mission Viejo"," CA"," USA",2012,1,33.5965685,-117.659405,3,49.5
"Mission Viejo"," CA"," USA",2010,1,33.5965685,-117.659405,2,32
"Mission Viejo"," CA"," USA",2007,1,33.5965685,-117.659405,1,16
"West Point"," MS"," USA",1975,1,33.6076186,-88.6503255,1,28
"Blythe"," CA"," USA",1974,1,33.6134767,-114.5937537,1,34.5
"Newport Beach"," CA"," USA",2019,1,33.6170092,-117.9294401,16,125
"Newport Beach"," CA"," USA",2018,1,33.6170092,-117.9294401,15,118.5
"Newport Beach"," CA"," USA",2017,1,33.6170092,-117.9294401,14,106
"Newport Beach"," CA"," USA",2014,1,33.6170092,-117.9294401,13,104.5
"Newport Beach"," CA"," USA",2013,3,33.6170092,-117.9294401,12,107
"Newport Beach"," CA"," USA",2011,2,33.6170092,-117.9294401,9,95.5
"Newport Beach"," CA"," USA",2010,1,33.6170092,-117.9294401,7,82
"Newport Beach"," CA"," USA",2009,1,33.6170092,-117.9294401,6,83
"Newport Beach"," CA"," USA",2006,1,33.6170092,-117.9294401,5,69
"Newport Beach"," CA"," USA",2005,1,33.6170092,-117.9294401,4,62
"Newport Beach"," CA"," USA",1999,1,33.6170092,-117.9294401,3,58.5
"Newport Beach"," CA"," USA",1998,1,33.6170092,-117.9294401,2,50
"Newport Beach"," CA"," USA",1991,1,33.6170092,-117.9294401,1,19.5
"Vincennes"," IN"," USA",2015,1,33.6211551,-117.8394189,2,48.5
"Vincennes"," IN"," USA",2003,1,33.6211551,-117.8394189,1,13
"Lamar"," CO"," USA",1998,1,33.6383552,-95.582343,2,50
"Lamar"," CO"," USA",1970,1,33.6383552,-95.582343,1,44
"Rancho Santa Margarita"," CA"," USA",2019,1,33.6408845,-117.6029341,1,27
"Lake Forest"," CA"," USA",2011,1,33.6469261,-117.6859213,1,13.5
"Anniston"," AL"," USA",2005,1,33.6594422,-85.8316326,1,14
"Paris"," TX"," USA",1989,1,33.6617962,-95.555513,2,51.5
"Paris"," TX"," USA",1982,1,33.6617962,-95.555513,1,29
"Costa Mesa"," CA"," USA",1988,1,33.6633386,-117.903317,1,17
"Conyers"," GA"," USA",2016,1,33.6676103,-84.0176904,2,49.5
"Conyers"," GA"," USA",2014,1,33.6676103,-84.0176904,1,18.5
"Huntington Beach"," CA"," USA",2017,1,33.6783336,-118.0000166,8,88
"Huntington Beach"," CA"," USA",2009,2,33.6783336,-118.0000166,7,92
"Huntington Beach"," CA"," USA",2008,1,33.6783336,-118.0000166,5,76.5
"Huntington Beach"," CA"," USA",2007,1,33.6783336,-118.0000166,4,65
"Huntington Beach"," CA"," USA",2001,1,33.6783336,-118.0000166,3,48
"Huntington Beach"," CA"," USA",1995,1,33.6783336,-118.0000166,2,56
"Huntington Beach"," CA"," USA",1980,1,33.6783336,-118.0000166,1,20
"East Point"," GA"," USA",2014,1,33.6795531,-84.4393724,1,18.5
"Irvine"," CA"," USA",2018,1,33.6856969,-117.8259819,2,47
"Irvine"," CA"," USA",2017,1,33.6856969,-117.8259819,1,18.5
"Denver"," CA"," USA",2020,1,33.6996403,-117.7762652,1,21
"Fountain Valley"," CA"," USA",2009,1,33.7038145,-117.9627349,6,83
"Fountain Valley"," CA"," USA",2008,1,33.7038145,-117.9627349,5,76.5
"Fountain Valley"," CA"," USA",2006,1,33.7038145,-117.9627349,4,61
"Fountain Valley"," CA"," USA",2003,1,33.7038145,-117.9627349,3,48
"Fountain Valley"," CA"," USA",2002,1,33.7038145,-117.9627349,2,36
"Fountain Valley"," CA"," USA",2001,1,33.7038145,-117.9627349,1,14.5
"Plymouth"," IN"," USA",2006,1,33.7070773,-117.7631228,1,14.5
"Princeton"," IN"," USA",1977,1,33.7132998,-117.7701642,1,28
"Lafayette"," IN"," USA",2011,1,33.7139141,-117.7723038,7,88.5
"Lafayette"," IN"," USA",2008,1,33.7139141,-117.7723038,6,90
"Lafayette"," IN"," USA",2007,1,33.7139141,-117.7723038,5,74
"Lafayette"," IN"," USA",2003,1,33.7139141,-117.7723038,4,61
"Lafayette"," IN"," USA",1999,1,33.7139141,-117.7723038,3,58.5
"Lafayette"," IN"," USA",1997,1,33.7139141,-117.7723038,2,33.5
"Lafayette"," IN"," USA",1974,1,33.7139141,-117.7723038,1,34.5
"La Canada"," CA"," USA",2017,1,33.730448,-117.7635725,1,18.5
"San Pedro"," CA"," USA",2013,1,33.7358518,-118.2922934,8,97
"San Pedro"," CA"," USA",1993,2,33.7358518,-118.2922934,7,95.5
"San Pedro"," CA"," USA",1986,1,33.7358518,-118.2922934,5,86
"San Pedro"," CA"," USA",1984,1,33.7358518,-118.2922934,4,58
"San Pedro"," CA"," USA",1977,1,33.7358518,-118.2922934,3,75.5
"San Pedro"," CA"," USA",1976,1,33.7358518,-118.2922934,2,38
"San Pedro"," CA"," USA",1972,1,33.7358518,-118.2922934,1,30.5
"Cleveland"," MS"," USA",2002,1,33.7440023,-90.7248187,2,36
"Cleveland"," MS"," USA",1992,1,33.7440023,-90.7248187,1,16.5
"Hemet"," CA"," USA",2009,1,33.7475203,-116.9719684,1,16
"Atlanta"," GA"," USA",2020,2,33.7489924,-84.3902644,60,128
"Atlanta"," GA"," USA",2019,3,33.7489924,-84.3902644,58,155
"Atlanta"," GA"," USA",2018,2,33.7489924,-84.3902644,55,145
"Atlanta"," GA"," USA",2017,5,33.7489924,-84.3902644,53,140
"Atlanta"," GA"," USA",2016,1,33.7489924,-84.3902644,48,148
"Atlanta"," GA"," USA",2014,2,33.7489924,-84.3902644,47,133
"Atlanta"," GA"," USA",2013,1,33.7489924,-84.3902644,45,137
"Atlanta"," GA"," USA",2012,2,33.7489924,-84.3902644,44,121
"Atlanta"," GA"," USA",2010,2,33.7489924,-84.3902644,42,122
"Atlanta"," GA"," USA",2009,2,33.7489924,-84.3902644,40,129
"Atlanta"," GA"," USA",2008,3,33.7489924,-84.3902644,38,133.5
"Atlanta"," GA"," USA",2006,1,33.7489924,-84.3902644,35,115.5
"Atlanta"," GA"," USA",2005,4,33.7489924,-84.3902644,34,119.5
"Atlanta"," GA"," USA",2002,2,33.7489924,-84.3902644,30,117
"Atlanta"," GA"," USA",2001,1,33.7489924,-84.3902644,28,117
"Atlanta"," GA"," USA",2000,2,33.7489924,-84.3902644,27,121
"Atlanta"," GA"," USA",1999,1,33.7489924,-84.3902644,25,122.5
"Atlanta"," GA"," USA",1998,3,33.7489924,-84.3902644,24,123.5
"Atlanta"," GA"," USA",1997,1,33.7489924,-84.3902644,21,94.5
"Atlanta"," GA"," USA",1994,2,33.7489924,-84.3902644,20,69.5
"Atlanta"," GA"," USA",1991,1,33.7489924,-84.3902644,18,116.5
"Atlanta"," GA"," USA",1990,3,33.7489924,-84.3902644,17,105
"Atlanta"," GA"," USA",1989,1,33.7489924,-84.3902644,14,101.5
"Atlanta"," GA"," USA",1988,1,33.7489924,-84.3902644,13,86
"Atlanta"," GA"," USA",1986,1,33.7489924,-84.3902644,12,107.5
"Atlanta"," GA"," USA",1985,1,33.7489924,-84.3902644,11,71.5
"Atlanta"," GA"," USA",1982,2,33.7489924,-84.3902644,10,100
"Atlanta"," GA"," USA",1980,1,33.7489924,-84.3902644,8,86
"Atlanta"," GA"," USA",1978,2,33.7489924,-84.3902644,7,97
"Atlanta"," GA"," USA",1973,3,33.7489924,-84.3902644,5,95.5
"Atlanta"," GA"," USA",1971,2,33.7489924,-84.3902644,2,69.5
"Santa Ana"," CA"," USA",2010,1,33.7494951,-117.8732213,10,90.5
"Santa Ana"," CA"," USA",2007,1,33.7494951,-117.8732213,9,87.5
"Santa Ana"," CA"," USA",2003,1,33.7494951,-117.8732213,8,80.5
"Santa Ana"," CA"," USA",1992,1,33.7494951,-117.8732213,7,82.5
"Santa Ana"," CA"," USA",1987,1,33.7494951,-117.8732213,6,83.5
"Santa Ana"," CA"," USA",1986,1,33.7494951,-117.8732213,5,86
"Santa Ana"," CA"," USA",1985,1,33.7494951,-117.8732213,4,50.5
"Santa Ana"," CA"," USA",1984,2,33.7494951,-117.8732213,3,48.5
"Santa Ana"," CA"," USA",1979,1,33.7494951,-117.8732213,1,18
"Orange"," CA"," USA",2020,1,33.7500378,-117.8704931,22,110
"Orange"," CA"," USA",2018,2,33.7500378,-117.8704931,21,126.5
"Orange"," CA"," USA",2015,1,33.7500378,-117.8704931,19,127.5
"Orange"," CA"," USA",2012,1,33.7500378,-117.8704931,18,106.5
"Orange"," CA"," USA",2010,3,33.7500378,-117.8704931,17,106
"Orange"," CA"," USA",2009,1,33.7500378,-117.8704931,14,112
"Orange"," CA"," USA",2006,1,33.7500378,-117.8704931,13,97.5
"Orange"," CA"," USA",2004,1,33.7500378,-117.8704931,12,96
"Orange"," CA"," USA",2003,2,33.7500378,-117.8704931,11,84.5
"Orange"," CA"," USA",1998,1,33.7500378,-117.8704931,9,104.5
"Orange"," CA"," USA",1995,1,33.7500378,-117.8704931,8,123
"Orange"," CA"," USA",1993,1,33.7500378,-117.8704931,7,95.5
"Orange"," CA"," USA",1990,1,33.7500378,-117.8704931,6,78.5
"Orange"," CA"," USA",1984,1,33.7500378,-117.8704931,5,66
"Orange"," CA"," USA",1980,1,33.7500378,-117.8704931,4,70.5
"Orange"," CA"," USA",1979,1,33.7500378,-117.8704931,3,54
"Orange"," CA"," USA",1977,1,33.7500378,-117.8704931,2,62
"Orange County"," CA"," USA",2004,1,33.7500378,-117.8704931,1,12
"Douglasville"," GA"," USA",2005,1,33.7514966,-84.7477136,2,37
"Douglasville"," GA"," USA",1980,1,33.7514966,-84.7477136,1,20
"Westminster"," CA"," USA",2005,1,33.7578725,-117.9859054,4,62
"Westminster"," CA"," USA",1996,1,33.7578725,-117.9859054,3,57.5
"Westminster"," CA"," USA",1993,1,33.7578725,-117.9859054,2,48.5
"Westminster"," CA"," USA",1992,1,33.7578725,-117.9859054,1,16.5
"Cordova"," AL"," USA",1971,1,33.7598291,-87.1833349,1,32.5
"Grenada"," MS"," USA",1973,1,33.7690049,-89.8084192,1,35.5
"Long Beach"," CA"," USA",2017,4,33.7690164,-118.191604,60,143
"Long Beach"," CA"," USA",2015,1,33.7690164,-118.191604,56,147
"Long Beach"," CA"," USA",2014,1,33.7690164,-118.191604,55,136.5
"Long Beach"," CA"," USA",2013,1,33.7690164,-118.191604,54,140.5
"Long Beach"," CA"," USA",2011,2,33.7690164,-118.191604,53,142
"Long Beach"," CA"," USA",2009,2,33.7690164,-118.191604,51,132
"Long Beach"," CA"," USA",2008,1,33.7690164,-118.191604,49,138
"Long Beach"," CA"," USA",2007,1,33.7690164,-118.191604,48,132
"Long Beach"," CA"," USA",2006,2,33.7690164,-118.191604,47,119
"Long Beach"," CA"," USA",2003,2,33.7690164,-118.191604,45,113
"Long Beach"," CA"," USA",2002,1,33.7690164,-118.191604,43,123
"Long Beach"," CA"," USA",2001,1,33.7690164,-118.191604,42,124
"Long Beach"," CA"," USA",1998,2,33.7690164,-118.191604,41,132.5
"Long Beach"," CA"," USA",1997,2,33.7690164,-118.191604,39,105.5
"Long Beach"," CA"," USA",1996,2,33.7690164,-118.191604,37,121.5
"Long Beach"," CA"," USA",1995,1,33.7690164,-118.191604,35,159
"Long Beach"," CA"," USA",1993,3,33.7690164,-118.191604,34,131.5
"Long Beach"," CA"," USA",1992,3,33.7690164,-118.191604,31,107
"Long Beach"," CA"," USA",1991,3,33.7690164,-118.191604,28,123
"Long Beach"," CA"," USA",1990,3,33.7690164,-118.191604,25,110.5
"Long Beach"," CA"," USA",1987,1,33.7690164,-118.191604,22,109.5
"Long Beach"," CA"," USA",1985,1,33.7690164,-118.191604,21,84
"Long Beach"," CA"," USA",1983,1,33.7690164,-118.191604,20,113
"Long Beach"," CA"," USA",1982,3,33.7690164,-118.191604,19,105
"Long Beach"," CA"," USA",1981,2,33.7690164,-118.191604,16,103.5
"Long Beach"," CA"," USA",1978,2,33.7690164,-118.191604,14,105
"Long Beach"," CA"," USA",1977,3,33.7690164,-118.191604,12,103.5
"Long Beach"," CA"," USA",1976,2,33.7690164,-118.191604,9,69
"Long Beach"," CA"," USA",1973,1,33.7690164,-118.191604,7,98.5
"Long Beach"," CA"," USA",1972,1,33.7690164,-118.191604,6,88
"Long Beach"," CA"," USA",1971,3,33.7690164,-118.191604,5,85.5
